25.0,'2404247020': 0.0, '2404247023': 0.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
1575.0,'2404247020': -0.071428575, '2404247023': -0.81696427,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 4,
1600.0,'2404247020': -0.39732143, '2404247023': -0.51339287,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 4,
1625.0,'2404247020': -0.11160714, '2404247023': -1.1026785,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 8,
1650.0,'2404247020': -0.058035713, '2404247023': -0.21428572,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 3,
1675.0,'2404247020': -0.10714286, '2404247023': -0.69196427,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
1700.0,'2404247020': 0.0, '2404247023': -1.25,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 5,
1725.0,'2404247020': -0.08928572, '2404247023': -0.12946428,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
1750.0,'2404247020': -0.071428575, '2404247023': -0.14285715,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 3,
1775.0,'2404247020': -0.35714287, '2404247023': -0.5714286,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 4,
1800.0,'2404247020': 0.0, '2404247023': -0.35714287,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 3,
1825.0,'2404247020': -0.08035714, '2404247023': -0.17410715,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
1850.0,'2404247020': -0.62946427, '2404247023': -0.35714287,'2404247020': 2, '2404247023': 1,'2404247020': 7, '2404247023': 3,
1875.0,'2404247020': -0.22321428, '2404247023': -0.4419643,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 2,
1900.0,'2404247020': -0.73214287, '2404247023': -0.68303573,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 3,
1925.0,'2404247020': -1.3035715, '2404247023': -1.2544643,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 7,
1950.0,'2404247020': -0.29464287, '2404247023': -0.32142857,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 4,
1975.0,'2404247020': -0.15625, '2404247023': -0.53571427,'2404247020': 2, '2404247023': 3,'2404247020': 2, '2404247023': 5,
2000.0,'2404247020': -0.10714286, '2404247023': -0.13839285,'2404247020': 1, '2404247023': 2,'2404247020': 4, '2404247023': 3,
2025.0,'2404247020': -0.17410715, '2404247023': -0.04464286,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
2050.0,'2404247020': -0.21428572, '2404247023': -0.17410715,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
2075.0,'2404247020': -0.008928572, '2404247023': -0.29910713,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
2100.0,'2404247020': -0.06696428, '2404247023': -0.65178573,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
2125.0,'2404247020': -0.026785715, '2404247023': -1.2098215,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
2150.0,'2404247020': -0.35267857, '2404247023': -0.04017857,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 2,
2175.0,'2404247020': -0.79910713, '2404247023': -0.4017857,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 4,
2200.0,'2404247020': -1.2901785, '2404247023': -1.0580357,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 7,
2225.0,'2404247020': -2.0535715, '2404247023': -0.7589286,'2404247020': 3, '2404247023': 2,'2404247020': 7, '2404247023': 5,
2250.0,'2404247020': -0.24107143, '2404247023': -0.66964287,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 6,
2275.0,'2404247020': -0.75, '2404247023': -1.0401785,'2404247020': 3, '2404247023': 2,'2404247020': 7, '2404247023': 6,
2300.0,'2404247020': -0.11160714, '2404247023': -0.70089287,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
2325.0,'2404247020': -0.15625, '2404247023': -0.16517857,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 3,
2350.0,'2404247020': -0.6339286, '2404247023': -0.17410715,'2404247020': 1, '2404247023': 1,'2404247020': 5, '2404247023': 3,
2375.0,'2404247020': -0.07589286, '2404247023': -0.08035714,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
2400.0,'2404247020': -0.058035713, '2404247023': -0.17857143,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
2425.0,'2404247020': -0.14285715, '2404247023': 0.0,'2404247020': 2, '2404247023': 0,'2404247020': 3, '2404247023': 0,
2450.0,'2404247020': -0.54464287, '2404247023': -0.11160714,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 3,
2475.0,'2404247020': -0.125, '2404247023': -0.16517857,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
2500.0,'2404247020': -0.3482143, '2404247023': -0.47767857,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
2525.0,'2404247020': -0.02232143, '2404247023': -0.61160713,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
2550.0,'2404247020': -0.40625, '2404247023': -1.0892857,'2404247020': 3, '2404247023': 3,'2404247020': 4, '2404247023': 9,
2575.0,'2404247020': -0.91964287, '2404247023': -1.8705357,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 9,
2600.0,'2404247020': -1.4776785, '2404247023': -3.169643,'2404247020': 2, '2404247023': 3,'2404247020': 5, '2404247023': 13,
2625.0,'2404247020': -2.0357144, '2404247023': -4.0,'2404247020': 2, '2404247023': 3,'2404247020': 5, '2404247023': 11,
2650.0,'2404247020': -0.11160714, '2404247023': -4.0,'2404247020': 2, '2404247023': 4,'2404247020': 2, '2404247023': 11,
2675.0,'2404247020': -0.12946428, '2404247023': -1.46875,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
2700.0,'2404247020': -0.17857143, '2404247023': -2.1205356,'2404247020': 2, '2404247023': 3,'2404247020': 2, '2404247023': 8,
2725.0,'2404247020': -0.084821425, '2404247023': -1.1517857,'2404247020': 3, '2404247023': 3,'2404247020': 4, '2404247023': 8,
2750.0,'2404247020': -0.68303573, '2404247023': -1.7857143,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 10,
2775.0,'2404247020': -0.15178572, '2404247023': -0.58928573,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
2800.0,'2404247020': -0.02232143, '2404247023': -0.50446427,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
2825.0,'2404247020': 0.0, '2404247023': -0.97321427,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 5,
2850.0,'2404247020': -0.16964285, '2404247023': -0.54464287,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 4,
2875.0,'2404247020': -0.45535713, '2404247023': -0.9776786,'2404247020': 1, '2404247023': 3,'2404247020': 3, '2404247023': 9,
2900.0,'2404247020': -0.87053573, '2404247023': -1.0223215,'2404247020': 2, '2404247023': 3,'2404247020': 5, '2404247023': 5,
2925.0,'2404247020': -0.0625, '2404247023': -1.5803572,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 5,
2950.0,'2404247020': -0.28125, '2404247023': -2.138393,'2404247020': 2, '2404247023': 3,'2404247020': 2, '2404247023': 5,
2975.0,'2404247020': -0.77678573, '2404247023': -2.6964285,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 5,
3000.0,'2404247020': -1.4151785, '2404247023': -3.2544644,'2404247020': 3, '2404247023': 3,'2404247020': 7, '2404247023': 5,
3025.0,'2404247020': -2.3080356, '2404247023': -3.8660715,'2404247020': 4, '2404247023': 3,'2404247020': 10, '2404247023': 6,
3050.0,'2404247020': -1.5267857, '2404247023': -4.0,'2404247020': 7, '2404247023': 3,'2404247020': 10, '2404247023': 5,
3075.0,'2404247020': -2.6875, '2404247023': -0.17410715,'2404247020': 7, '2404247023': 2,'2404247020': 11, '2404247023': 3,
3100.0,'2404247020': -4.0, '2404247023': -0.26339287,'2404247020': 7, '2404247023': 1,'2404247020': 16, '2404247023': 3,
3125.0,'2404247020': -0.9375, '2404247023': -0.74553573,'2404247020': 4, '2404247023': 3,'2404247020': 5, '2404247023': 7,
3150.0,'2404247020': -0.59821427, '2404247023': -1.0,'2404247020': 4, '2404247023': 2,'2404247020': 8, '2404247023': 4,
3175.0,'2404247020': -0.65625, '2404247023': -0.46875,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 4,
3200.0,'2404247020': -0.95089287, '2404247023': -0.83035713,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
3225.0,'2404247020': -1.5133928, '2404247023': -1.4241072,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 6,
3250.0,'2404247020': -0.11160714, '2404247023': -1.7053572,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 6,
3275.0,'2404247020': -0.04464286, '2404247023': -1.7767857,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
3300.0,'2404247020': -0.09375, '2404247023': -2.3348215,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 5,
3325.0,'2404247020': -0.48214287, '2404247023': -0.22321428,'2404247020': 1, '2404247023': 3,'2404247020': 4, '2404247023': 5,
3350.0,'2404247020': -0.21428572, '2404247023': -0.86160713,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 7,
3375.0,'2404247020': -0.70535713, '2404247023': -1.84375,'2404247020': 3, '2404247023': 5,'2404247020': 5, '2404247023': 11,
3400.0,'2404247020': -0.02232143, '2404247023': -3.1785715,'2404247020': 1, '2404247023': 6,'2404247020': 1, '2404247023': 13,
3425.0,'2404247020': -0.11160714, '2404247023': -1.5758928,'2404247020': 2, '2404247023': 3,'2404247020': 2, '2404247023': 7,
3450.0,'2404247020': -0.06696428, '2404247023': -1.3571428,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 5,
3475.0,'2404247020': -0.26785713, '2404247023': -1.7008928,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 5,
3500.0,'2404247020': -0.82589287, '2404247023': -0.08035714,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 2,
3525.0,'2404247020': -0.03125, '2404247023': -0.125,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 5,
3550.0,'2404247020': -0.5089286, '2404247023': -0.16517857,'2404247020': 2, '2404247023': 1,'2404247020': 6, '2404247023': 2,
3575.0,'2404247020': -0.32142857, '2404247023': -0.18303572,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 3,
3600.0,'2404247020': -0.4419643, '2404247023': -0.71875,'2404247020': 3, '2404247023': 2,'2404247020': 3, '2404247023': 5,
