25.0,'2404247020': 0.0, '2404247023': 0.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
2700.0,'2404247020': -0.10714286, '2404247023': -0.07589286,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
2725.0,'2404247020': -0.38839287, '2404247023': -0.14732143,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 3,
2750.0,'2404247020': -0.99553573, '2404247023': -0.1875,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 2,
2775.0,'2404247020': -0.14732143, '2404247023': -0.4017857,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 5,
2800.0,'2404247020': -0.013392857, '2404247023': -1.2053572,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 9,
2825.0,'2404247020': -0.375, '2404247023': -1.7232143,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 6,
2850.0,'2404247020': -0.9285714, '2404247023': -2.5401785,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 9,
2875.0,'2404247020': -1.4866072, '2404247023': -0.92410713,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 5,
2900.0,'2404247020': -0.058035713, '2404247023': -0.5401786,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 5,
2925.0,'2404247020': -0.06696428, '2404247023': -0.5714286,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 6,
2950.0,'2404247020': -0.4017857, '2404247023': -0.62946427,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 6,
2975.0,'2404247020': -0.8035714, '2404247023': -1.2991072,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 6,
3000.0,'2404247020': -0.07589286, '2404247023': -1.96875,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 6,
3025.0,'2404247020': -0.12946428, '2404247023': -1.09375,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
3050.0,'2404247020': -0.4955357, '2404247023': -1.3705357,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 3,
3075.0,'2404247020': -1.3883928, '2404247023': -1.7053572,'2404247020': 3, '2404247023': 2,'2404247020': 10, '2404247023': 3,
3100.0,'2404247020': -0.08928572, '2404247023': -1.875,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 5,
3125.0,'2404247020': -0.22321428, '2404247023': -1.0714285,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 3,
3150.0,'2404247020': -0.12946428, '2404247023': -0.49107143,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 5,
3175.0,'2404247020': -0.23660715, '2404247023': -0.24107143,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 3,
3200.0,'2404247020': -0.13839285, '2404247023': -0.08928572,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
3225.0,'2404247020': -0.5, '2404247023': -0.071428575,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 2,
3250.0,'2404247020': -1.0625, '2404247023': 0.0,'2404247020': 3, '2404247023': 0,'2404247020': 6, '2404247023': 0,
3275.0,'2404247020': -0.11160714, '2404247023': -0.071428575,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
3300.0,'2404247020': -0.08928572, '2404247023': -0.29464287,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 2,
3325.0,'2404247020': -0.13839285, '2404247023': -0.3705357,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 7,
3350.0,'2404247020': -0.125, '2404247023': -0.32142857,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
3375.0,'2404247020': -0.13839285, '2404247023': -0.9285714,'2404247020': 1, '2404247023': 4,'2404247020': 2, '2404247023': 8,
3400.0,'2404247020': -0.53571427, '2404247023': -1.8705357,'2404247020': 2, '2404247023': 4,'2404247020': 4, '2404247023': 9,
3425.0,'2404247020': -0.035714287, '2404247023': -0.6785714,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 4,
3450.0,'2404247020': -0.3169643, '2404247023': -0.04464286,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 1,
3475.0,'2404247020': -0.875, '2404247023': -0.09821428,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 1,
3500.0,'2404247020': -1.4330357, '2404247023': -0.16517857,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 3,
3525.0,'2404247020': -0.07589286, '2404247023': -0.20982143,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
3550.0,'2404247020': -0.04910714, '2404247023': -0.16517857,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
3575.0,'2404247020': -0.29910713, '2404247023': -0.2857143,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 3,
3600.0,'2404247020': -0.08035714, '2404247023': -0.7276786,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 4,
