25.0,'2404247020': 0.0, '2404247023': 0.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
1250.0,'2404247020': -4.0, '2404247023': -3.9017856,'2404247020': 11, '2404247023': 2,'2404247020': 14, '2404247023': 7,
1275.0,'2404247020': -4.0, '2404247023': -3.830357,'2404247020': 13, '2404247023': 3,'2404247020': 22, '2404247023': 7,
1300.0,'2404247020': -4.0, '2404247023': -3.1473215,'2404247020': 7, '2404247023': 3,'2404247020': 14, '2404247023': 7,
1325.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 6, '2404247023': 4,'2404247020': 12, '2404247023': 12,
1350.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 11, '2404247023': 5,'2404247020': 17, '2404247023': 14,
1375.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 11, '2404247023': 6,'2404247020': 12, '2404247023': 11,
1400.0,'2404247020': -4.0, '2404247023': -3.424107,'2404247020': 11, '2404247023': 2,'2404247020': 14, '2404247023': 12,
1425.0,'2404247020': -2.3080356, '2404247023': -3.986607,'2404247020': 4, '2404247023': 4,'2404247020': 11, '2404247023': 12,
1450.0,'2404247020': -0.6160714, '2404247023': -3.28125,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 13,
1475.0,'2404247020': -1.1741072, '2404247023': -4.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 16,
1500.0,'2404247020': -0.23214285, '2404247023': -1.4821428,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 7,
1525.0,'2404247020': -0.875, '2404247023': -1.3705357,'2404247020': 3, '2404247023': 2,'2404247020': 10, '2404247023': 4,
1550.0,'2404247020': -1.2544643, '2404247023': -0.95535713,'2404247020': 4, '2404247023': 1,'2404247020': 10, '2404247023': 4,
1575.0,'2404247020': -0.52678573, '2404247023': -0.83035713,'2404247020': 3, '2404247023': 2,'2404247020': 7, '2404247023': 4,
1600.0,'2404247020': -0.5625, '2404247023': -0.026785715,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 2,
1625.0,'2404247020': -0.10714286, '2404247023': -0.36160713,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 6,
1650.0,'2404247020': -0.4107143, '2404247023': -1.0714285,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 8,
1675.0,'2404247020': -0.14285715, '2404247023': -1.71875,'2404247020': 2, '2404247023': 5,'2404247020': 2, '2404247023': 9,
1700.0,'2404247020': -0.42410713, '2404247023': -2.0580356,'2404247020': 2, '2404247023': 5,'2404247020': 3, '2404247023': 7,
1725.0,'2404247020': -0.6160714, '2404247023': -2.84375,'2404247020': 2, '2404247023': 5,'2404247020': 3, '2404247023': 8,
1750.0,'2404247020': -1.0803572, '2404247023': -3.84375,'2404247020': 3, '2404247023': 5,'2404247020': 6, '2404247023': 9,
1775.0,'2404247020': -1.3482143, '2404247023': -4.0,'2404247020': 3, '2404247023': 5,'2404247020': 6, '2404247023': 13,
1800.0,'2404247020': -1.7946428, '2404247023': -4.0,'2404247020': 3, '2404247023': 5,'2404247020': 6, '2404247023': 10,
1825.0,'2404247020': -0.7589286, '2404247023': -1.2321428,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 4,
1850.0,'2404247020': -0.04464286, '2404247023': -1.6830357,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
1875.0,'2404247020': 0.0, '2404247023': -1.6964285,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 4,
1900.0,'2404247020': -0.19642857, '2404247023': -2.111607,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 5,
1925.0,'2404247020': -0.8348214, '2404247023': -2.53125,'2404247020': 3, '2404247023': 2,'2404247020': 8, '2404247023': 5,
1950.0,'2404247020': -1.8392857, '2404247023': -3.169643,'2404247020': 5, '2404247023': 2,'2404247020': 11, '2404247023': 6,
1975.0,'2404247020': -1.2678572, '2404247023': -1.5446428,'2404247020': 8, '2404247023': 1,'2404247020': 8, '2404247023': 3,
2000.0,'2404247020': -2.1785715, '2404247023': -1.4955357,'2404247020': 8, '2404247023': 2,'2404247020': 9, '2404247023': 5,
2025.0,'2404247020': -3.4419644, '2404247023': -0.71428573,'2404247020': 8, '2404247023': 2,'2404247020': 14, '2404247023': 5,
2050.0,'2404247020': -2.8035715, '2404247023': -0.62053573,'2404247020': 5, '2404247023': 3,'2404247020': 11, '2404247023': 7,
2075.0,'2404247020': -4.0, '2404247023': -1.4017857,'2404247020': 7, '2404247023': 3,'2404247020': 13, '2404247023': 7,
2100.0,'2404247020': -4.0, '2404247023': -2.1830356,'2404247020': 8, '2404247023': 3,'2404247020': 18, '2404247023': 7,
2125.0,'2404247020': -4.0, '2404247023': -1.6741072,'2404247020': 10, '2404247023': 2,'2404247020': 21, '2404247023': 4,
2150.0,'2404247020': -4.0, '2404247023': -0.03125,'2404247020': 5, '2404247023': 1,'2404247020': 14, '2404247023': 2,
2175.0,'2404247020': -1.4642857, '2404247023': -0.44642857,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 5,
2200.0,'2404247020': -2.0223215, '2404247023': -0.67410713,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 7,
2225.0,'2404247020': -0.17857143, '2404247023': -1.7321428,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 13,
2250.0,'2404247020': -0.20535715, '2404247023': -2.575893,'2404247020': 3, '2404247023': 4,'2404247020': 3, '2404247023': 15,
2275.0,'2404247020': -0.22767857, '2404247023': -2.4776785,'2404247020': 2, '2404247023': 5,'2404247020': 5, '2404247023': 11,
2300.0,'2404247020': -0.21428572, '2404247023': -0.45089287,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 5,
2325.0,'2404247020': -0.7723214, '2404247023': -0.70535713,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 4,
2350.0,'2404247020': -1.3303572, '2404247023': -1.2633928,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 6,
2375.0,'2404247020': -1.8883928, '2404247023': -2.107143,'2404247020': 2, '2404247023': 3,'2404247020': 5, '2404247023': 9,
2400.0,'2404247020': -0.04910714, '2404247023': -2.7767856,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 10,
2425.0,'2404247020': -0.1875, '2404247023': -2.7857144,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 5,
2450.0,'2404247020': 0.0, '2404247023': -0.07589286,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 2,
2475.0,'2404247020': -0.19642857, '2404247023': 0.0,'2404247020': 1, '2404247023': 0,'2404247020': 3, '2404247023': 0,
2500.0,'2404247020': -0.53125, '2404247023': -0.23214285,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 3,
2525.0,'2404247020': -0.10714286, '2404247023': -0.7589286,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 6,
2550.0,'2404247020': -0.5223214, '2404247023': -1.4642857,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 8,
2575.0,'2404247020': -0.04017857, '2404247023': -2.3482144,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 9,
2600.0,'2404247020': -0.16071428, '2404247023': -3.611607,'2404247020': 2, '2404247023': 4,'2404247020': 2, '2404247023': 14,
2625.0,'2404247020': -0.40625, '2404247023': -2.4642856,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 9,
2650.0,'2404247020': -0.83928573, '2404247023': -3.419643,'2404247020': 2, '2404247023': 4,'2404247020': 4, '2404247023': 10,
2675.0,'2404247020': -0.013392857, '2404247023': -2.4642856,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 9,
2700.0,'2404247020': -0.6160714, '2404247023': -2.232143,'2404247020': 2, '2404247023': 3,'2404247020': 6, '2404247023': 6,
2725.0,'2404247020': -0.10714286, '2404247023': -0.83035713,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 4,
2750.0,'2404247020': -0.12946428, '2404247023': -0.9464286,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 6,
2775.0,'2404247020': -0.05357143, '2404247023': -1.7321428,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 8,
2800.0,'2404247020': -0.16517857, '2404247023': -2.3348215,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 7,
2825.0,'2404247020': -0.58928573, '2404247023': -3.5089285,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 12,
2850.0,'2404247020': -1.125, '2404247023': -4.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 15,
2875.0,'2404247020': -1.6830357, '2404247023': -4.0,'2404247020': 2, '2404247023': 3,'2404247020': 5, '2404247023': 16,
2900.0,'2404247020': -0.08035714, '2404247023': -1.9866072,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 7,
2925.0,'2404247020': -0.1875, '2404247023': -1.03125,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
2950.0,'2404247020': -0.058035713, '2404247023': -0.3482143,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
2975.0,'2404247020': -0.17410715, '2404247023': -0.79464287,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
3000.0,'2404247020': -0.5089286, '2404247023': -0.60714287,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
3025.0,'2404247020': -0.89285713, '2404247023': -1.0848215,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 5,
3050.0,'2404247020': -0.26339287, '2404247023': -0.6651786,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 5,
3075.0,'2404247020': -0.125, '2404247023': -0.9151786,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 4,
3100.0,'2404247020': -0.20089285, '2404247023': -0.58035713,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 3,
3125.0,'2404247020': -0.08928572, '2404247023': -1.0625,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 6,
3150.0,'2404247020': -0.04910714, '2404247023': -1.4732143,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
3175.0,'2404247020': -0.08035714, '2404247023': -2.0892856,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 7,
3200.0,'2404247020': 0.0, '2404247023': -2.9776785,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 8,
3225.0,'2404247020': -0.12946428, '2404247023': -0.6026786,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 5,
3250.0,'2404247020': -0.35267857, '2404247023': -1.1607143,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 5,
3275.0,'2404247020': -0.625, '2404247023': -1.71875,'2404247020': 3, '2404247023': 2,'2404247020': 3, '2404247023': 5,
3300.0,'2404247020': -1.0401785, '2404247023': -1.4821428,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 4,
3325.0,'2404247020': -0.071428575, '2404247023': -1.5625,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
3350.0,'2404247020': -0.0625, '2404247023': -2.080357,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 8,
3375.0,'2404247020': -0.4732143, '2404247023': -2.5669644,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 6,
3400.0,'2404247020': -1.03125, '2404247023': -3.236607,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 6,
3425.0,'2404247020': -1.5892857, '2404247023': -0.98660713,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 6,
3450.0,'2404247020': -0.0625, '2404247023': -1.5892857,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 9,
3475.0,'2404247020': -0.21428572, '2404247023': -2.1160715,'2404247020': 2, '2404247023': 4,'2404247020': 4, '2404247023': 10,
3500.0,'2404247020': -0.47767857, '2404247023': -2.28125,'2404247020': 3, '2404247023': 5,'2404247020': 6, '2404247023': 8,
3525.0,'2404247020': -0.6964286, '2404247023': -2.3169644,'2404247020': 3, '2404247023': 5,'2404247020': 5, '2404247023': 7,
3550.0,'2404247020': -1.2544643, '2404247023': -3.3348215,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 10,
3575.0,'2404247020': -1.8973215, '2404247023': -4.0,'2404247020': 3, '2404247023': 4,'2404247020': 6, '2404247023': 11,
3600.0,'2404247020': -2.5669644, '2404247023': -4.0,'2404247020': 3, '2404247023': 4,'2404247020': 6, '2404247023': 10,
